conversation_id_str,created_at,favorite_count,full_text,id_str,in_reply_to_screen_name,lang,tweet_url,user_id_str,username,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,cleaning,case_folding,normalized,tokenized,stopword_removed,steming_data,sentimen_lexicon
1.91268e+18,Thu Apr 17 01:34:27 +0000 2025,0,kadang takut punya anak tapi kalau melihat orang tua yang mendidik anaknya seperti aku ingin mendidik anakku jadi ada harapan lagi tapi wahai bapaknya yang sejalan belum ketemu juga,1.91268e+18,,beningkalasari,in,C-53,0,0.0,0.0,https://x.com/beningkalasari/status/1912681029556670636,1.0906e+18,beningkalasari,kadang takut punya anak tapi kalau melihat orang tua yang mendidik anaknya seperti aku ingin mendidik anakku jadi ada harapan lagi tapi wahai bapaknya yang sejalan belum ketemu juga,kadang takut punya anak tapi kalau melihat orang tua yang mendidik anaknya seperti aku ingin mendidik anakku jadi ada harapan lagi tapi wahai bapaknya yang sejalan belum ketemu juga,kadang takut punya anak tapi kalau melihat orang tua yang mendidik anaknya seperti aku ingin mendidik anakku jadi ada harapan lagi tapi wahai bapaknya yang sejalan belum ketemu juga,"['kadang', 'takut', 'punya', 'anak', 'tapi', 'kalau', 'melihat', 'orang', 'tua', 'yang', 'mendidik', 'anaknya', 'seperti', 'aku', 'ingin', 'mendidik', 'anakku', 'jadi', 'ada', 'harapan', 'lagi', 'tapi', 'wahai', 'bapaknya', 'yang', 'sejalan', 'belum', 'ketemu', 'juga']","['kadang', 'takut', 'anak', 'orang', 'tua', 'mendidik', 'anaknya', 'mendidik', 'anakku', 'harapan', 'bapaknya', 'sejalan', 'ketemu']",kadang takut anak orang tua didik anak didik anak harap bapak jalan ketemu,negatif
1.91267e+18,Thu Apr 17 00:35:12 +0000 2025,2,Pentingnya lebih dahulu mendidik soal prinsip (aqidah) drpd teknis (ibadah). Karena kalau orang tua ga bisa jelasin siapa itu Allah pondasi iman anaknya akan lemah. Makanya calon orang tua itu kudu belajar aqidah sampai khatam sampai ga ada sedikit pun keraguan lg.,1.91267e+18,,,in,South Jakarta,0,0.0,0.0,https://x.com/hanif_aa/status/1912666117824549174,63392148.0,hanif_aa,Pentingnya lebih dahulu mendidik soal prinsip aqidah drpd teknis ibadah Karena kalau orang tua ga bisa jelasin siapa itu Allah pondasi iman anaknya akan lemah Makanya calon orang tua itu kudu belajar aqidah sampai khatam sampai ga ada sedikit pun keraguan lg,pentingnya lebih dahulu mendidik soal prinsip aqidah drpd teknis ibadah karena kalau orang tua ga bisa jelasin siapa itu allah pondasi iman anaknya akan lemah makanya calon orang tua itu kudu belajar aqidah sampai khatam sampai ga ada sedikit pun keraguan lg,pentingnya lebih dahulu mendidik soal prinsip aqidah daripada teknis ibadah karena kalau orang tua tidak bisa jelasin siapa itu allah pondasi iman anaknya akan lemah makanya calon orang tua itu harus belajar aqidah sampai khatam sampai tidak ada sedikit pun keraguan lagi,"['pentingnya', 'lebih', 'dahulu', 'mendidik', 'soal', 'prinsip', 'aqidah', 'daripada', 'teknis', 'ibadah', 'karena', 'kalau', 'orang', 'tua', 'tidak', 'bisa', 'jelasin', 'siapa', 'itu', 'allah', 'pondasi', 'iman', 'anaknya', 'akan', 'lemah', 'makanya', 'calon', 'orang', 'tua', 'itu', 'harus', 'belajar', 'aqidah', 'sampai', 'khatam', 'sampai', 'tidak', 'ada', 'sedikit', 'pun', 'keraguan', 'lagi']","['mendidik', 'prinsip', 'aqidah', 'teknis', 'ibadah', 'orang', 'tua', 'jelasin', 'allah', 'pondasi', 'iman', 'anaknya', 'lemah', 'calon', 'orang', 'tua', 'belajar', 'aqidah', 'khatam', 'keraguan']",didik prinsip aqidah teknis ibadah orang tua jelasin allah pondasi iman anak lemah calon orang tua ajar aqidah khatam ragu,negatif
1.91266e+18,Thu Apr 17 00:23:43 +0000 2025,0,makanya ini negara ga maju maju. kebanyakan orang tua yang masih belum siap jadi orang tua sih masyarakatnya. masalah film begini dipermasalahkan. ini padahal sangat simple untuk dijelaskan. syukur sih ada juga orang tua yang berhasil mendidik anaknya lewat film ini.,1.91266e+18,,,in,hashword,0,0.0,0.0,https://x.com/toseulgi/status/1912663225096921585,7.35063e+17,toseulgi,makanya ini negara ga maju maju kebanyakan orang tua yang masih belum siap jadi orang tua sih masyarakatnya masalah film begini dipermasalahkan ini padahal sangat simple untuk dijelaskan syukur sih ada juga orang tua yang berhasil mendidik anaknya lewat film ini,makanya ini negara ga maju maju kebanyakan orang tua yang masih belum siap jadi orang tua sih masyarakatnya masalah film begini dipermasalahkan ini padahal sangat simple untuk dijelaskan syukur sih ada juga orang tua yang berhasil mendidik anaknya lewat film ini,makanya ini negara tidak maju maju kebanyakan orang tua yang masih belum siap jadi orang tua sih masyarakatnya masalah film begini dipermasalahkan ini padahal sangat simple untuk dijelaskan syukur sih ada juga orang tua yang berhasil mendidik anaknya lewat film ini,"['makanya', 'ini', 'negara', 'tidak', 'maju', 'maju', 'kebanyakan', 'orang', 'tua', 'yang', 'masih', 'belum', 'siap', 'jadi', 'orang', 'tua', 'sih', 'masyarakatnya', 'masalah', 'film', 'begini', 'dipermasalahkan', 'ini', 'padahal', 'sangat', 'simple', 'untuk', 'dijelaskan', 'syukur', 'sih', 'ada', 'juga', 'orang', 'tua', 'yang', 'berhasil', 'mendidik', 'anaknya', 'lewat', 'film', 'ini']","['negara', 'maju', 'maju', 'kebanyakan', 'orang', 'tua', 'orang', 'tua', 'sih', 'masyarakatnya', 'film', 'dipermasalahkan', 'simple', 'syukur', 'sih', 'orang', 'tua', 'berhasil', 'mendidik', 'anaknya', 'film']",negara maju maju banyak orang tua orang tua sih masyarakat film masalah simple syukur sih orang tua hasil didik anak film,negatif
1.91266e+18,Thu Apr 17 00:16:14 +0000 2025,0,di film Jumbo emg ada fantasi sihir ruh dll. tp kl orang tua udh bisa membentengi akidah anak dg baik dan ga bikin anak jadi ih filmnya jelek bawa hal ghaib musyrik! berarti orang tuanya berhasil dalam mendidik anak ,1.91266e+18,,,in,Baitul Maqdis,0,0.0,0.0,https://x.com/bawpia/status/1912661342718398523,1.22788e+18,bawpia,di film Jumbo emg ada fantasi sihir ruh dll tp kl orang tua udh bisa membentengi akidah anak dg baik dan ga bikin anak jadi ih filmnya jelek bawa hal ghaib musyrik berarti orang tuanya berhasil dalam mendidik anak,di film jumbo emg ada fantasi sihir ruh dll tp kl orang tua udh bisa membentengi akidah anak dg baik dan ga bikin anak jadi ih filmnya jelek bawa hal ghaib musyrik berarti orang tuanya berhasil dalam mendidik anak,di film jumbo memang ada fantasi sihir ruh dll tapi kalau orang tua sudah bisa membentengi akidah anak dengan baik dan tidak bikin anak jadi ih filmnya jelek bawa hal ghaib musyrik berarti orang tuanya berhasil dalam mendidik anak,"['di', 'film', 'jumbo', 'memang', 'ada', 'fantasi', 'sihir', 'ruh', 'dll', 'tapi', 'kalau', 'orang', 'tua', 'sudah', 'bisa', 'membentengi', 'akidah', 'anak', 'dengan', 'baik', 'dan', 'tidak', 'bikin', 'anak', 'jadi', 'ih', 'filmnya', 'jelek', 'bawa', 'hal', 'ghaib', 'musyrik', 'berarti', 'orang', 'tuanya', 'berhasil', 'dalam', 'mendidik', 'anak']","['film', 'jumbo', 'fantasi', 'sihir', 'ruh', 'dll', 'orang', 'tua', 'membentengi', 'akidah', 'anak', 'bikin', 'anak', 'ih', 'filmnya', 'jelek', 'bawa', 'ghaib', 'musyrik', 'orang', 'tuanya', 'berhasil', 'mendidik', 'anak']",film jumbo fantasi sihir ruh dll orang tua benteng akidah anak bikin anak ih film jelek bawa ghaib musyrik orang tua hasil didik anak,negatif
1.91266e+18,Thu Apr 17 00:00:59 +0000 2025,0, Saya ngga minta apa apa. Cuma mau anak saya sopan dan nurut aja kata orang tua. Hmm.. mendidik anak seharusnya menumbuhkan jiwanya. Menumbuhkan kemampuan utk menentukan pilihan yg tepat bkn asal nurut. Menumbuhkan inisiatif dan kreativitas bukan malah menumpulkannya.,1.91266e+18,,,in,"Kediri, Indonesia",0,0.0,0.0,https://x.com/nursita_afifah/status/1912657503852417093,2887980576.0,nursita_afifah,Saya ngga minta apa apa Cuma mau anak saya sopan dan nurut aja kata orang tua Hmm mendidik anak seharusnya menumbuhkan jiwanya Menumbuhkan kemampuan utk menentukan pilihan yg tepat bkn asal nurut Menumbuhkan inisiatif dan kreativitas bukan malah menumpulkannya,saya ngga minta apa apa cuma mau anak saya sopan dan nurut aja kata orang tua hmm mendidik anak seharusnya menumbuhkan jiwanya menumbuhkan kemampuan utk menentukan pilihan yg tepat bkn asal nurut menumbuhkan inisiatif dan kreativitas bukan malah menumpulkannya,saya tidak minta apa apa cuma mau anak saya sopan dan nurut saja kata orang tua hmm mendidik anak seharusnya menumbuhkan jiwanya menumbuhkan kemampuan untuk menentukan pilihan yang tepat bukan asal nurut menumbuhkan inisiatif dan kreativitas bukan bahkan menumpulkannya,"['saya', 'tidak', 'minta', 'apa', 'apa', 'cuma', 'mau', 'anak', 'saya', 'sopan', 'dan', 'nurut', 'saja', 'kata', 'orang', 'tua', 'hmm', 'mendidik', 'anak', 'seharusnya', 'menumbuhkan', 'jiwanya', 'menumbuhkan', 'kemampuan', 'untuk', 'menentukan', 'pilihan', 'yang', 'tepat', 'bukan', 'asal', 'nurut', 'menumbuhkan', 'inisiatif', 'dan', 'kreativitas', 'bukan', 'bahkan', 'menumpulkannya']","['anak', 'sopan', 'nurut', 'orang', 'tua', 'hmm', 'mendidik', 'anak', 'menumbuhkan', 'jiwanya', 'menumbuhkan', 'kemampuan', 'menentukan', 'pilihan', 'nurut', 'menumbuhkan', 'inisiatif', 'kreativitas', 'menumpulkannya']",anak sopan nurut orang tua hmm didik anak tumbuh jiwa tumbuh mampu tentu pilih nurut tumbuh inisiatif kreativitas tumpul,negatif
1.91279e+18,Thu Apr 17 08:44:37 +0000 2025,0,Bunda Perhatikan Dampak Buruk Pola Makan Parenting VOC pada Anak Anda! https://t.co/njr8GHcora @kompasiana,1.91279e+18,,in,https://x.com/ea_wahyudiono/status/1912789280961044920,1.74236E+18,ea_wahyudiono,,,,,,Bunda Perhatikan Dampak Buruk Pola Makan Parenting VOC pada Anak Anda,bunda perhatikan dampak buruk pola makan parenting voc pada anak anda,bunda perhatikan dampak buruk pola makan parenting voc pada anak anda,"['bunda', 'perhatikan', 'dampak', 'buruk', 'pola', 'makan', 'parenting', 'voc', 'pada', 'anak', 'anda']","['bunda', 'perhatikan', 'dampak', 'buruk', 'pola', 'makan', 'parenting', 'voc', 'anak']",bunda perhati dampak buruk pola makan parenting voc anak,negatif
1.91274e+18,Thu Apr 17 05:35:02 +0000 2025,158,Parenting itu berpengaruh banget terhadap anak kecil. Jadi jangan sampai salah pola asuh akibat nya menunjukkan Adab pada diri si anak‍️ https://t.co/rH0zS0iLP9,1.91274e+18,,in,https://x.com/lionngrl/status/1912741571587661960,1.66616E+18,lionngrl,,,,,,Parenting itu berpengaruh banget terhadap anak kecil Jadi jangan sampai salah pola asuh akibat nya menunjukkan Adab pada diri si anak,parenting itu berpengaruh banget terhadap anak kecil jadi jangan sampai salah pola asuh akibat nya menunjukkan adab pada diri si anak,parenting itu berpengaruh banget terhadap anak kecil jadi jangan sampai salah pola asuh akibat nya menunjukkan adab pada diri si anak,"['parenting', 'itu', 'berpengaruh', 'banget', 'terhadap', 'anak', 'kecil', 'jadi', 'jangan', 'sampai', 'salah', 'pola', 'asuh', 'akibat', 'nya', 'menunjukkan', 'adab', 'pada', 'diri', 'si', 'anak']","['parenting', 'berpengaruh', 'banget', 'anak', 'salah', 'pola', 'asuh', 'akibat', 'nya', 'adab', 'si', 'anak']",parenting pengaruh banget anak salah pola asuh akibat nya adab si anak,negatif
1.91264e+18,Wed Apr 16 22:51:21 +0000 2025,1,Orang tua yg protes film jumbo ga mendidik anaknya krn ada fiksi hantu nya mending langsung kasih anaknya podcast gita wirjawan helmy yahya dan TED Talks sekalian.,1.91264e+18,,,in,,0,1.0,0.0,https://x.com/lifeofsep/status/1912639980519796789,1.17172e+18,lifeofsep,Orang tua yg protes film jumbo ga mendidik anaknya krn ada fiksi hantu nya mending langsung kasih anaknya podcast gita wirjawan helmy yahya dan TED Talks sekalian,orang tua yg protes film jumbo ga mendidik anaknya krn ada fiksi hantu nya mending langsung kasih anaknya podcast gita wirjawan helmy yahya dan ted talks sekalian,orang tua yang protes film jumbo tidak mendidik anaknya karena ada fiksi hantu nya mending langsung kasih anaknya podcast gita wirjawan helmy yahya dan ted talks sekalian,"['orang', 'tua', 'yang', 'protes', 'film', 'jumbo', 'tidak', 'mendidik', 'anaknya', 'karena', 'ada', 'fiksi', 'hantu', 'nya', 'mending', 'langsung', 'kasih', 'anaknya', 'podcast', 'gita', 'wirjawan', 'helmy', 'yahya', 'dan', 'ted', 'talks', 'sekalian']","['orang', 'tua', 'protes', 'film', 'jumbo', 'mendidik', 'anaknya', 'fiksi', 'hantu', 'nya', 'mending', 'langsung', 'kasih', 'anaknya', 'podcast', 'gita', 'wirjawan', 'helmy', 'yahya', 'ted', 'talks']",orang tua protes film jumbo didik anak fiksi hantu nya mending langsung kasih anak podcast gita wirjawan helmy yahya ted talks,negatif
1.91256e+18,Wed Apr 16 17:43:36 +0000 2025,0,Tp aku belum pernah jd orang tua ya mungkin ada yg punya prinsip tersendiri dlm mendidik anaknya. Kalopun ku jadi orangtua akan aku ajak nobar dan kita bahas bareng filmnya!,1.91256e+18,,kontemplasinya,in,Unknown tryna find a way back ,0,0.0,0.0,https://x.com/kontemplasinya/status/1912562533514506707,55755062.0,kontemplasinya,Tp aku belum pernah jd orang tua ya mungkin ada yg punya prinsip tersendiri dlm mendidik anaknya Kalopun ku jadi orangtua akan aku ajak nobar dan kita bahas bareng filmnya,tp aku belum pernah jd orang tua ya mungkin ada yg punya prinsip tersendiri dlm mendidik anaknya kalopun ku jadi orangtua akan aku ajak nobar dan kita bahas bareng filmnya,tapi aku belum pernah jadi orang tua iya mungkin ada yang punya prinsip tersendiri dalam mendidik anaknya kalopun ku jadi orangtua akan aku ajak nobar dan kita bahas bareng filmnya,"['tapi', 'aku', 'belum', 'pernah', 'jadi', 'orang', 'tua', 'iya', 'mungkin', 'ada', 'yang', 'punya', 'prinsip', 'tersendiri', 'dalam', 'mendidik', 'anaknya', 'kalopun', 'ku', 'jadi', 'orangtua', 'akan', 'aku', 'ajak', 'nobar', 'dan', 'kita', 'bahas', 'bareng', 'filmnya']","['orang', 'tua', 'iya', 'prinsip', 'tersendiri', 'mendidik', 'anaknya', 'kalopun', 'ku', 'orangtua', 'ajak', 'nobar', 'bahas', 'bareng', 'filmnya']",orang tua iya prinsip sendiri didik anak kalo ku orangtua ajak nobar bahas bareng film,positif
1.91249e+18,Wed Apr 16 13:00:19 +0000 2025,0,tugas orang tua bukan cuman cari duit tapi yang utama mendidik anaknya juga .. lempar aja tuh tanggung jawab untuk ngajarin anak .. generasi yang gak bisa tuh dapet anak anak generasi sekarang yang kritis apa aja ditanyain. pertanyaan gitu dikit nangis karna bingung jawabnya.,1.91249e+18,,wilcha_n,in,Bgr,0,0.0,0.0,https://x.com/wilcha_n/status/1912491244519059864,1.35259e+18,wilcha_n,tugas orang tua bukan cuman cari duit tapi yang utama mendidik anaknya juga lempar aja tuh tanggung jawab untuk ngajarin anak generasi yang gak bisa tuh dapet anak anak generasi sekarang yang kritis apa aja ditanyain pertanyaan gitu dikit nangis karna bingung jawabnya,tugas orang tua bukan cuman cari duit tapi yang utama mendidik anaknya juga lempar aja tuh tanggung jawab untuk ngajarin anak generasi yang gak bisa tuh dapet anak anak generasi sekarang yang kritis apa aja ditanyain pertanyaan gitu dikit nangis karna bingung jawabnya,tugas orang tua bukan Cuma cari uang tapi yang utama mendidik anaknya juga lempar saja itu tanggung jawab untuk ngajarin anak generasi yang tidak bisa itu dapat anak anak generasi sekarang yang kritis apa saja ditanyain pertanyaan begitu dikit menangis karena bingung jawabnya,"['tugas', 'orang', 'tua', 'bukan', 'Cuma', 'cari', 'uang', 'tapi', 'yang', 'utama', 'mendidik', 'anaknya', 'juga', 'lempar', 'saja', 'itu', 'tanggung', 'jawab', 'untuk', 'ngajarin', 'anak', 'generasi', 'yang', 'tidak', 'bisa', 'itu', 'dapat', 'anak', 'anak', 'generasi', 'sekarang', 'yang', 'kritis', 'apa', 'saja', 'ditanyain', 'pertanyaan', 'begitu', 'dikit', 'menangis', 'karena', 'bingung', 'jawabnya']","['tugas', 'orang', 'tua', 'Cuma', 'cari', 'uang', 'utama', 'mendidik', 'anaknya', 'lempar', 'tanggung', 'ngajarin', 'anak', 'generasi', 'anak', 'anak', 'generasi', 'kritis', 'ditanyain', 'dikit', 'menangis', 'bingung']",tugas orang tua cuma cari uang utama didik anak lempar tanggung ngajarin anak generasi anak anak generasi kritis ditanyain dikit menang bingung,negatif
1.91249e+18,Wed Apr 16 12:58:42 +0000 2025,0,enak ya orangtua jadi gak perlu mendidik anaknya lempar aja ke semua pihak sekolahan film youtube .. pokoknya mereka yang harus mendidik bukan orang tua .. hanya karna itu film SU bukan berarti tuh bocah bakal ke bioskop sendiri kan pasti sama orang dewasa. JELASIN.,1.91249e+18,,,in,Bgr,0,1.0,0.0,https://x.com/wilcha_n/status/1912490835926519943,1.35259e+18,wilcha_n,enak ya orangtua jadi gak perlu mendidik anaknya lempar aja ke semua pihak sekolahan film youtube pokoknya mereka yang harus mendidik bukan orang tua hanya karna itu film SU bukan berarti tuh bocah bakal ke bioskop sendiri kan pasti sama orang dewasa JELASIN,enak ya orangtua jadi gak perlu mendidik anaknya lempar aja ke semua pihak sekolahan film youtube pokoknya mereka yang harus mendidik bukan orang tua hanya karna itu film su bukan berarti tuh bocah bakal ke bioskop sendiri kan pasti sama orang dewasa jelasin,enak iya orangtua jadi tidak perlu mendidik anaknya lempar saja ke semua pihak sekolahan film youtube pokoknya mereka yang harus mendidik bukan orang tua hanya karena itu film su bukan berarti itu bocah bakal ke bioskop sendiri kan pasti sama orang dewasa jelasin,"['enak', 'iya', 'orangtua', 'jadi', 'tidak', 'perlu', 'mendidik', 'anaknya', 'lempar', 'saja', 'ke', 'semua', 'pihak', 'sekolahan', 'film', 'youtube', 'pokoknya', 'mereka', 'yang', 'harus', 'mendidik', 'bukan', 'orang', 'tua', 'hanya', 'karena', 'itu', 'film', 'su', 'bukan', 'berarti', 'itu', 'bocah', 'bakal', 'ke', 'bioskop', 'sendiri', 'kan', 'pasti', 'sama', 'orang', 'dewasa', 'jelasin']","['enak', 'iya', 'orangtua', 'mendidik', 'anaknya', 'lempar', 'sekolahan', 'film', 'youtube', 'pokoknya', 'mendidik', 'orang', 'tua', 'film', 'su', 'bocah', 'bioskop', 'orang', 'dewasa', 'jelasin']",enak iya orangtua didik anak lempar sekolah film youtube pokok didik orang tua film su bocah bioskop orang dewasa jelasin,negatif
1.91245e+18,Wed Apr 16 10:08:53 +0000 2025,0,Pendapat sy ga cocok kak. Anak sy jadi bertanya. Kok ada orang tua yang gak bisa mengarahkan/mendidik anaknya,1.91245e+18,,,in,"Kota Jogjakarta, Indonesia",0,1.0,0.0,https://x.com/penatavisual/status/1912448099873960356,115297307.0,penatavisual,Pendapat sy ga cocok kak Anak sy jadi bertanya Kok ada orang tua yang gak bisa mengarahkan mendidik anaknya,pendapat sy ga cocok kak anak sy jadi bertanya kok ada orang tua yang gak bisa mengarahkan mendidik anaknya,pendapat saya tidak cocok kak anak saya jadi bertanya kok ada orang tua yang tidak bisa mengarahkan mendidik anaknya,"['pendapat', 'saya', 'tidak', 'cocok', 'kak', 'anak', 'saya', 'jadi', 'bertanya', 'kok', 'ada', 'orang', 'tua', 'yang', 'tidak', 'bisa', 'mengarahkan', 'mendidik', 'anaknya']","['pendapat', 'cocok', 'kak', 'anak', 'orang', 'tua', 'mengarahkan', 'mendidik', 'anaknya']",dapat cocok kak anak orang tua arah didik anak,negatif
1.91243e+18,Wed Apr 16 09:01:15 +0000 2025,2,Ada orang tua yang bilang Jumbo ga mendidik karena minta bantuqn sama hantu/ghaib. Tapi banyak juga lho orang tua yang ngajak anaknya nonton pabrik gula :),1.91243e+18,,,in,,0,2.0,0.0,https://x.com/aoivtuber_/status/1912431081116295605,1.36048e+18,aoivtuber_,Ada orang tua yang bilang Jumbo ga mendidik karena minta bantuqn sama hantu ghaib Tapi banyak juga lho orang tua yang ngajak anaknya nonton pabrik gula,ada orang tua yang bilang jumbo ga mendidik karena minta bantuqn sama hantu ghaib tapi banyak juga lho orang tua yang ngajak anaknya nonton pabrik gula,ada orang tua yang bilang jumbo tidak mendidik karena minta bantuqn sama hantu ghaib tapi banyak juga lho orang tua yang ngajak anaknya nonton pabrik gula,"['ada', 'orang', 'tua', 'yang', 'bilang', 'jumbo', 'tidak', 'mendidik', 'karena', 'minta', 'bantuqn', 'sama', 'hantu', 'ghaib', 'tapi', 'banyak', 'juga', 'lho', 'orang', 'tua', 'yang', 'ngajak', 'anaknya', 'nonton', 'pabrik', 'gula']","['orang', 'tua', 'bilang', 'jumbo', 'mendidik', 'bantuqn', 'hantu', 'ghaib', 'lho', 'orang', 'tua', 'ngajak', 'anaknya', 'nonton', 'pabrik', 'gula']",orang tua bilang jumbo didik bantuqn hantu ghaib lho orang tua ngajak anak nonton pabrik gula,negatif
1.91243e+18,Wed Apr 16 09:01:10 +0000 2025,1,jadi kenapa harus sepakat bahwa tidak boleh ada kritik? tidak boleh ada yang bersuara? toh setiap orang tua memiliki keyakinannya masing-masing untuk mendidik anaknya..,1.91243e+18,,,in,,0,1.0,0.0,https://x.com/zeronol0/status/1912431060102553817,133157248.0,zeronol0,jadi kenapa harus sepakat bahwa tidak boleh ada kritik tidak boleh ada yang bersuara toh setiap orang tua memiliki keyakinannya masing masing untuk mendidik anaknya,jadi kenapa harus sepakat bahwa tidak boleh ada kritik tidak boleh ada yang bersuara toh setiap orang tua memiliki keyakinannya masing masing untuk mendidik anaknya,jadi kenapa harus sepakat bahwa tidak boleh ada kritik tidak boleh ada yang bersuara toh setiap orang tua memiliki keyakinannya masing masing untuk mendidik anaknya,"['jadi', 'kenapa', 'harus', 'sepakat', 'bahwa', 'tidak', 'boleh', 'ada', 'kritik', 'tidak', 'boleh', 'ada', 'yang', 'bersuara', 'toh', 'setiap', 'orang', 'tua', 'memiliki', 'keyakinannya', 'masing', 'masing', 'untuk', 'mendidik', 'anaknya']","['sepakat', 'kritik', 'bersuara', 'orang', 'tua', 'memiliki', 'keyakinannya', 'mendidik', 'anaknya']",sepakat kritik suara orang tua milik yakin didik anak,negatif
1.91242e+18,Wed Apr 16 08:03:26 +0000 2025,33,semoga umur kita cukup untuk membuat kedua orang tua kita dikenal banyak orang karena berhasil mendidik anaknya,1.91242e+18,,,in,☔️,0,42.0,0.0,https://x.com/jenekemi/status/1912416530312360309,1.47928e+18,jenekemi,semoga umur kita cukup untuk membuat kedua orang tua kita dikenal banyak orang karena berhasil mendidik anaknya,semoga umur kita cukup untuk membuat kedua orang tua kita dikenal banyak orang karena berhasil mendidik anaknya,semoga umur kita cukup untuk membuat kedua orang tua kita dikenal banyak orang karena berhasil mendidik anaknya,"['semoga', 'umur', 'kita', 'cukup', 'untuk', 'membuat', 'kedua', 'orang', 'tua', 'kita', 'dikenal', 'banyak', 'orang', 'karena', 'berhasil', 'mendidik', 'anaknya']","['semoga', 'umur', 'orang', 'tua', 'dikenal', 'orang', 'berhasil', 'mendidik', 'anaknya']",moga umur orang tua kenal orang hasil didik anak,netral
1.91211e+18,Wed Apr 16 07:47:12 +0000 2025,0,@0htjit Ini yg saat gua pikirin beban hidup semakin berat dengan keadaan orang tua yg gabisa mendidik anak taunya duit,1.91241e+18,,0htjit,in,Malaysia,0,0.0,0.0,https://x.com/Warpcastprocol/status/1912412443877470265,1.21927e+18,Warpcastprocol,Ini yg saat gua pikirin beban hidup semakin berat dengan keadaan orang tua yg gabisa mendidik anak taunya duit,ini yg saat gua pikirin beban hidup semakin berat dengan keadaan orang tua yg gabisa mendidik anak taunya duit,ini yang saat saya pikirin beban hidup semakin berat dengan keadaan orang tua yang gabisa mendidik anak taunya uang,"['ini', 'yang', 'saat', 'saya', 'pikirin', 'beban', 'hidup', 'semakin', 'berat', 'dengan', 'keadaan', 'orang', 'tua', 'yang', 'gabisa', 'mendidik', 'anak', 'taunya', 'uang']","['pikirin', 'beban', 'hidup', 'berat', 'orang', 'tua', 'gabisa', 'mendidik', 'anak', 'taunya', 'uang']",pikirin beban hidup berat orang tua gabisa didik anak tau uang,negatif
1.91237e+18,Wed Apr 16 07:38:22 +0000 2025,0,@11moviestar sikap anak tergantung cara orang tua mendidik,1.91241e+18,,11moviestar,in,,0,0.0,0.0,https://x.com/reminderayat/status/1912410220191719516,1.83992e+18,reminderayat,sikap anak tergantung cara orang tua mendidik,sikap anak tergantung cara orang tua mendidik,sikap anak tergantung cara orang tua mendidik,"['sikap', 'anak', 'tergantung', 'cara', 'orang', 'tua', 'mendidik']","['sikap', 'anak', 'tergantung', 'orang', 'tua', 'mendidik']",sikap anak gantung orang tua didik,positif
1.91235e+18,Wed Apr 16 07:26:25 +0000 2025,1,@WatchmenID Buat orang tua coba deh cek tontonan anaknya di yutub kalo masih nonton skibidi sakura Roblox dll itu ga ada bedanya mendidik juga engga banyak adegan ga pantes buat anak kecilnya juga. Be smart orang tua jangan dodol,1.91241e+18,,WatchmenID,in,,0,0.0,0.0,https://x.com/ofc_rastal/status/1912407214897422345,1.68441e+18,ofc_rastal,Buat orang tua coba deh cek tontonan anaknya di yutub kalo masih nonton skibidi sakura Roblox dll itu ga ada bedanya mendidik juga engga banyak adegan ga pantes buat anak kecilnya juga Be smart orang tua jangan dodol,buat orang tua coba deh cek tontonan anaknya di yutub kalo masih nonton skibidi sakura roblox dll itu ga ada bedanya mendidik juga engga banyak adegan ga pantes buat anak kecilnya juga be smart orang tua jangan dodol,buat orang tua coba deh cek tontonan anaknya di yutub kalau masih nonton skibidi sakura roblox dll itu tidak ada bedanya mendidik juga tidak banyak adegan tidak pantes buat anak kecilnya juga be smart orang tua jangan bodoh,"['buat', 'orang', 'tua', 'coba', 'deh', 'cek', 'tontonan', 'anaknya', 'di', 'yutub', 'kalau', 'masih', 'nonton', 'skibidi', 'sakura', 'roblox', 'dll', 'itu', 'tidak', 'ada', 'bedanya', 'mendidik', 'juga', 'tidak', 'banyak', 'adegan', 'tidak', 'pantes', 'buat', 'anak', 'kecilnya', 'juga', 'be', 'smart', 'orang', 'tua', 'jangan', 'bodoh']","['orang', 'tua', 'coba', 'deh', 'cek', 'tontonan', 'anaknya', 'yutub', 'nonton', 'skibidi', 'sakura', 'roblox', 'dll', 'bedanya', 'mendidik', 'adegan', 'pantes', 'anak', 'kecilnya', 'be', 'smart', 'orang', 'tua', 'bodoh']",orang tua coba deh cek tonton anak yutub nonton skibidi sakura roblox dll beda didik adegan pantes anak kecil be smart orang tua bodoh,negatif
